"","rnid","record","uuid","status","dTrack","qtime","consent","HH1","HH23r1.x","HH23r2","HH23r3.x","HHCr1","HHCr2","HHCr3","HHAr1","HHAr2","HHAr3","HH4","HH5","HH6r1","HH6r2","HH6r3","HH6r4","HH6r5","HH6r6","HH6r6oe","HHR","Q2","hRegionUS","HH7","HH7r3oe","HHO","HH8","HH8r8oe","HH9","HH10","HH10_1","HH11","HH12r1","noanswerHH12_r8","HH12a","HH13r1","noanswerHH13_r8","HH13a","HHI.x","ESC1r1","ESC1r2","ESC1r3","ESC1r4","ESC1r5","ESC1ar1","ESC1ar2.x","ESC1ar3.x","ESC1ar4.x","ESC1ar5","ESC1ar6","ESC1br2c1","ESC1br3c1","ESC1br4c1","ESC1b_1r1c2","ESC1b_1r2c2","ESC1b_1r3c2","ESC1b_1r4c2","ESC1b1r1","ESC1b1r2","ESC1b1r3","ESC1b1r4","ESC1cr2c1","ESC1cr3c1","ESC1cr4c1","ESC1c_1r1c2","ESC1c_1r2c2","ESC1c_1r3c2","ESC1c_1r4c2","ESC1c1r1","ESC1c1r2","ESC1c1r3","ESC1c1r4","ESC2.x","ESC2a","ESC2b","ESC2c","EB2a.x","EB2a1","EB3a","EB3a1","EB2b","EB2b1","EB3b","EB3b1","EB2c","EB2c1","EB3c","EB3c1","EB2d","EB2d1","EB3d","EB3d1","EB2e","EB2e1","EB3e","EB3e1","EB4.x","Q4ar1","Q4ar2","Q4ar3","Q4ar4","Q4ar5","Q4ar6","Q4ar6oe","EB5r1.x","EB5r2","EB5r3","EB5r4","EB6r1.x","EB6r2","EB6r3","EB6r4","EB7a.x","Q7a1","Q7a2","Q7a3","EB7b","Q7b1","Q7b2","Q7b3","EB7c","Q7c1","Q7c2","Q7c3","EB7d","Q7d1","Q7d2","Q7d3","EB8a.x","Q8a1","Q8a2","Q8b1","EB8b","Q8b2","EB8c","Q8c1","Q8c2","EB8d","Q8d1","Q8d2","HEC1r1a.x","HEC1r1b.x","HEC1r1c.x","HEC1r1d.x","HEC2r1.x","HEC2r2.x","HEC2r3.x","HEC2r4.x","HEC2r5.x","HEC2r6.x","HEC2r7.x","HEC2r8.x","HEC2r9.x","HEC2r10.x","HEC2r9oe","HEC3r3a.x","HEC3r3b.x","HEC3r3c.x","HEC3r3d.x","HEC3r3e.x","HEC3r3f.x","HEC3r3g.x","HEC3r3h.x","HEC4a.x","HEC4ai","HEC4aii","HEC4b.x","HEC4bi","HEC4bii","HEC5.x","HEC5a.x","HEC5a1","HEC5a2r1","HEC5a2r2","HEC5a2r3","HEC5a2r4","HEC5a2r5","HEC5a2r6","HEC5a2r7","HEC6.x","HEC6a.x","HEC6b1","HEC6b2r1","HEC6b2r2","HEC6b2r3","HEC6b2r4","HEC6b2r5","HEC6b2r6","EL1","hEL1r1","EL2","hEL2r1","EL3","CEP1.x","Q14a1","CEP2.x","Q14b1","CEP3.x","Q14c1","CEP4.x","Q14d1","CEP5.x","Q14e1","CEP6.x","CEP7.x","CEP8r1.x","CEP8r2.x","CEP8r3.x","CEP8r4.x","EH1a_er1a","EH1a_er2b","EH1a_er3c","EH1a_er4d","EH1a_er5e","EH2","EH2_1r1","EH2_1r2","EH2_1r3","EH2_1r3oe","H1r1","H1r2","H1r3","H1r4","H1r5","H1r6","H1r7","H1r7oe","H2r1","H2r2","H2r3","H2r4","H2r5","H2r6","H2r7","H2r8","H2r9","H2r10","H2r11","H2r12","H2r13","H2r14","H2r15","H2r16","noanswerH2_r17","PSSPSS1","PSSPSS2","PSSPSS3","PSSPSS4","PSSPSS5","PSSPSS6","PSSPSS7","PSSPSS8","PSSPSS9","PSSPSS10","SF1","SF2","SF3","PSQI1","PSQI2a","PSQI2b","FI1","FI2","FI3","FI4","child","eld","wbill.x","sbill.x","HHI.y","HH23r1.y","HH23r3.y","ESC1ar2.y","ESC1ar3.y","ESC1ar4.y","wbill.y","sbill.y","ESC2.y","EB2a.y","EB4.y","EB5r1.y","EB6r1.y","EB7a.y","EB8a.y","HEC1r1a.y","HEC1r1b.y","HEC1r1c.y","HEC1r1d.y","HEC2r1.y","HEC2r2.y","HEC2r3.y","HEC2r4.y","HEC2r5.y","HEC2r6.y","HEC2r7.y","HEC2r8.y","HEC2r9.y","HEC2r10.y","HEC3r3a.y","HEC3r3b.y","HEC3r3c.y","HEC3r3d.y","HEC3r3e.y","HEC3r3f.y","HEC3r3g.y","HEC3r3h.y","HEC4a.y","HEC4b.y","HEC5.y","HEC5a.y","HEC6.y","HEC6a.y","CEP1.y","CEP2.y","CEP3.y","CEP4.y","CEP5.y","CEP6.y","CEP7.y","CEP8r1.y","CEP8r2.y","CEP8r3.y","CEP8r4.y"
"1063","EPOWGYJ2WJKTF7S4N2",1660,"heu5av1d21mn26e2",3,0,1008.659027,1,1,0,0,1,0,1,0,1,0,0,66,2,1,0,0,0,0,0,"",3,5,4,2,"",1,7,"",0,2008,NA,4,512,0,NA,11100,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,"",1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,1,0,0,1,0,0,0,1,68,50,1,68,68,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,NA,1,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,1,NA,"",2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,0,3,2,2,4,4,2,3,4,3,2,2,1,2,1,0,0,1,3,3,3,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1064","EPOWGYN2H4HJ89Z4N5",1661,"3zepwv4t3q8qfw8t",3,0,1030.927128,1,1,0,1,0,0,1,0,0,1,0,34,1,1,0,0,0,0,0,"",1,24,2,1,"",2,3,"",2,1996,NA,3,2000,0,NA,30000,0,NA,2,1,1,0,0,0,1,1,0,0,0,0,80,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,60,3,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,4,NA,4,1,2,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"",0,0,0,1,0,0,0,0,1,70,65,1,75,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,5,4,4,4,0,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1065","EPOWGYN8RCFHWWH4N3",1662,"7vhwwd22cp0sjeqn",3,0,461.0045106,1,4,0,1,0,0,1,0,0,1,1,56,2,1,0,0,0,0,0,"",3,24,2,3,"Live with family",1,2,"",2,2017,3,5,0,0,NA,20000,0,NA,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,5,NA,NA,NA,NA,NA,NA,1,0,0,0,5,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,"",1,3,NA,NA,1,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,0,1,1,4,4,2,3,4,2,1,2,3,3,1,2,0,0,1,3,3,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1066","EPOWGZFLG86KSL84N1",1664,"78ay15bhcdrdqv71",3,0,1040.410084,1,4,1,0,0,1,0,1,0,0,1,48,1,1,0,0,0,0,0,"",1,44,3,1,"",2,2,"",2,1998,NA,3,NA,1,1,25000,0,NA,2,1,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,1,0,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,1,1,NA,NA,1,40,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,4,NA,4,1,2,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,70,70,1,78,76,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,3,2,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,0,3,3,3,4,3,2,3,3,2,2,3,2,2,1,2,1,2,3,3,2,1,0,1,1,2,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1067","EPOWH4QNJZCSYJP4N4",1667,"m3md17s4ab19rdyu",3,0,1294.283049,1,4,1,2,0,1,0,1,0,1,1,46,2,0,1,0,0,0,0,"",2,33,1,2,"",1,7,"",3,2015,2,4,3400,0,NA,175000,0,NA,3,1,1,0,0,0,1,1,0,0,0,0,25,NA,NA,0,0,0,0,NA,NA,NA,NA,30,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,1,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,1,"",1,0,0,1,1,1,1,1,1,70,65,1,70,68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,2,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1,4,4,4,3,1,0,NA,NA,NA,"",1,2,2,2,2,2,1,"MULTIPLE SCLEROSIS",1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,0,4,5,5,2,2,5,2,2,3,4,3,2,3,2,0,3,1,3,3,3,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"1068","EPOWH5KPT9ZXZLD4N7",1668,"eypfyqfcnfg4zeyp",3,0,454.731777,1,3,0,2,1,0,1,0,1,1,0,35,1,1,0,0,0,0,0,"",1,10,3,2,"",1,3,"",3,2013,NA,4,1500,0,NA,85000,0,NA,3,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,150,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,4,1,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,73,70,1,70,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,1,1,1,1,1,0,NA,NA,NA,"",1,2,2,2,2,2,NA,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,2,3,2,1,5,2,2,1,2,0,1,1,1,3,3,0,1,1,0,3,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1069","EPOWH5XFWMQ347P4N6",1669,"2a5q68t185ev6s7n",3,0,866.4554081,1,1,0,0,0,0,1,0,0,0,1,63,2,0,1,0,0,0,0,"",2,29,4,2,"",1,7,"",2,2016,1,5,820,0,NA,45000,0,NA,2,1,1,0,0,0,1,1,0,0,0,0,20,NA,NA,0,0,0,0,NA,NA,NA,NA,15,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,1,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,72,55,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,2,2,2,1,1,0,NA,NA,NA,"",1,2,2,2,2,2,NA,"",1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,0,3,4,2,5,3,2,4,4,3,2,2,2,2,1,0,1,1,3,3,3,0,0,1,1,2,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1070","EPOWH7G3FG37QXN4N2",1670,"my7httbmymtga1f0",3,0,1103.070517,1,1,0,1,0,0,1,0,0,1,0,25,1,0,1,0,0,0,0,"",1,10,3,2,"",1,4,"",1,2017,3,5,5000,0,NA,25000,0,NA,2,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,1,1,1,1,1,1,75,70,1,65,65,1,1,2,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,3,3,3,4,3,3,2,3,2,1,1,1,0,0,1,3,3,3,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"1071","EPOWH8HGQGC3SCP4N6",1671,"cs3ue9uzxur9nyvg",3,0,1527.284422,1,1,0,0,0,0,1,0,0,0,1,50,1,1,0,0,0,0,0,"",1,10,3,1,"",2,6,"",0,2000,NA,2,750,0,NA,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"",0,1,1,1,0,0,0,1,1,88,74,1,78,72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,0,NA,0,NA,1,1,0,NA,0,0,0,0,1,0,3,3,1,1,3,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,3,2,5,4,2,5,5,3,1,3,2,0,1,3,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"1072","EPOWH93B5HFVL2V4N2",1672,"d4ukd5fw4cd6se3m",3,0,1093.853727,1,1,0,0,0,0,1,0,0,0,1,65,1,1,0,0,0,0,0,"",1,10,3,1,"",2,2,"",1,1998,NA,3,609,0,NA,34000,0,NA,2,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,NA,1,40,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,4,1,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,3,3,3,3,3,0,NA,NA,NA,"",1,2,2,2,2,2,NA,"",2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,0,2,2,3,4,3,3,3,3,3,2,3,3,3,1,1,1,3,2,2,2,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1073","EPOWHDL87G8WVM64N1",1678,"xdkqz5w2qnuffczf",3,0,1100.293246,1,2,0,0,0,0,1,0,0,0,1,55,2,0,1,0,0,0,0,"",2,14,2,2,"",1,2,"",3,2000,NA,5,NA,1,7,NA,1,1,1,1,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,1,0,0,2,2,NA,NA,NA,NA,NA,1,1,0,0,2,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,1,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,70,70,1,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,2,"NO",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,3,5,1,1,3,1,1,0,0,0,1,3,3,3,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1074","EPOWHFRGVN63J8Z4N5",1682,"4y9jwech8fjf95jp",3,0,769.0548594,1,1,0,0,1,0,1,0,1,0,0,67,1,0,0,1,0,0,0,"",1,5,4,1,"",2,2,"",2,1975,NA,2,NA,1,1,48000,0,NA,2,1,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,1,0,0,1,1,NA,NA,NA,NA,NA,0,1,0,0,NA,1,NA,NA,1,65,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,2,1,2,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,67,62,1,78,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,1,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,1,5,5,1,1,1,1,1,0,0,0,1,3,3,3,0,1,1,1,2,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1075","EPOWHFRZDVH6J7M4N5",1683,"r3s0fhxm9tvfy63z",3,0,1078.042345,1,2,0,0,2,0,1,0,1,0,0,73,1,1,0,0,0,0,0,"",1,10,3,1,"",2,2,"",2,2000,NA,2,NA,1,7,29000,0,NA,2,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,80,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,2,1,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,70,62,1,75,72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,2,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,1,1,1,1,1,0,NA,NA,NA,"",1,2,2,2,2,1,2,"Artritis",2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,0,1,1,1,1,1,1,5,1,2,1,4,4,3,2,0,0,1,3,3,3,0,1,1,1,2,0,2,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"1076","EPOWHGMZCX5Y33C4N0",1685,"8cvvtr0vd9hwmtbn",3,0,721.2083538,1,2,0,0,0,0,1,0,0,0,1,53,2,0,1,0,0,0,0,"",2,15,2,1,"",2,2,"",3,1998,NA,3,729,0,NA,40000,0,NA,2,1,1,0,0,0,1,1,0,0,0,0,150,NA,NA,0,0,0,0,NA,NA,NA,NA,80,NA,NA,0,0,0,0,NA,NA,NA,NA,1,50,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,2,1,2,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,1,0,1,0,0,0,0,1,72,71,1,72,71,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,2,1,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,5,1,3,5,1,1,3,1,1,1,0,0,1,3,3,3,0,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
